"";"municipio";"uf";"x"
"2591";"IMBÉ DE MINAS";"MG";1
"2592";"INCONFIDENTES";"MG";1
"2593";"INDAIABIRA";"MG";1
"2594";"INDIANÓPOLIS";"MG";1
"2595";"INGAÍ";"MG";1
"2596";"INHAPIM";"MG";1
"2597";"INHAÚMA";"MG";1
"2598";"INIMUTABA";"MG";1
"2599";"IPABA";"MG";1
"2600";"IPANEMA";"MG";1
"2601";"IPATINGA";"MG";1
"2602";"IPIAÇU";"MG";1
"2603";"IPUIÚNA";"MG";1
"2604";"IRAÍ DE MINAS";"MG";1
"2605";"ITABIRA";"MG";1
"2606";"ITABIRINHA";"MG";1
"2607";"ITABIRITO";"MG";1
"2608";"ITACAMBIRA";"MG";1
"2609";"ITACARAMBI";"MG";1
"2610";"ITAGUARA";"MG";1
"2611";"ITAIPÉ";"MG";1
"2612";"ITAJUBÁ";"MG";1
"2613";"ITAMARANDIBA";"MG";1
"2614";"ITAMARATI DE MINAS";"MG";1
"2615";"ITAMBACURI";"MG";1
"2616";"ITAMBÉ DO MATO DENTRO";"MG";1
"2617";"ITAMOGI";"MG";1
"2618";"ITAMONTE";"MG";1
"2619";"ITANHANDU";"MG";1
"2620";"ITANHOMI";"MG";1
"2621";"ITAOBIM";"MG";1
"2622";"ITAPAGIPE";"MG";1
"2623";"ITAPECERICA";"MG";1
"2624";"ITAPEVA";"MG";1
"2625";"ITATIAIUÇU";"MG";1
"2626";"ITAÚ DE MINAS";"MG";1
"2627";"ITAÚNA";"MG";1
"2628";"ITAVERAVA";"MG";1
"2629";"ITINGA";"MG";1
"2630";"ITUETA";"MG";1
"2631";"ITUIUTABA";"MG";1
"2632";"ITUMIRIM";"MG";1
"2633";"ITURAMA";"MG";1
"2634";"ITUTINGA";"MG";1
"2635";"JABOTICATUBAS";"MG";1
"2636";"JACINTO";"MG";1
"2637";"JACUÍ";"MG";1
"2638";"JACUTINGA";"MG";1
"2639";"JAGUARAÇU";"MG";1
"2640";"JAÍBA";"MG";1
"2641";"JAMPRUCA";"MG";1
"2642";"JANAÚBA";"MG";1
"2643";"JANUÁRIA";"MG";1
"2644";"JAPARAÍBA";"MG";1
"2645";"JAPONVAR";"MG";1
"2646";"JECEABA";"MG";1
"2647";"JENIPAPO DE MINAS";"MG";1
"2648";"JEQUERI";"MG";1
"2649";"JEQUITAÍ";"MG";1
"2650";"JEQUITIBÁ";"MG";1
"2651";"JEQUITINHONHA";"MG";1
"2652";"JESUÂNIA";"MG";1
"2653";"JOAÍMA";"MG";1
"2654";"JOANÉSIA";"MG";1
"2655";"JOÃO MONLEVADE";"MG";1
"2656";"JOÃO PINHEIRO";"MG";1
"2657";"JOAQUIM FELÍCIO";"MG";1
"2658";"JORDÂNIA";"MG";1
"2659";"JOSÉ GONÇALVES DE MINAS";"MG";1
"2660";"JOSÉ RAYDAN";"MG";1
"2661";"JOSENÓPOLIS";"MG";1
"2662";"JUATUBA";"MG";1
"2663";"JUIZ DE FORA";"MG";1
"2664";"JURAMENTO";"MG";1
"2665";"JURUAIA";"MG";1
"2666";"JUVENÍLIA";"MG";1
"2667";"LADAINHA";"MG";1
"2668";"LAGAMAR";"MG";1
"2669";"LAGOA DA PRATA";"MG";1
"2670";"LAGOA DOS PATOS";"MG";1
"2671";"LAGOA DOURADA";"MG";1
"2672";"LAGOA FORMOSA";"MG";1
"2673";"LAGOA GRANDE";"MG";1
"2674";"LAGOA SANTA";"MG";1
"2675";"LAJINHA";"MG";1
"2676";"LAMBARI";"MG";1
"2677";"LAMIM";"MG";1
"2678";"LARANJAL";"MG";1
"2679";"LASSANCE";"MG";1
"2680";"LAVRAS";"MG";1
"2681";"LEANDRO FERREIRA";"MG";1
"2682";"LEME DO PRADO";"MG";1
"2683";"LEOPOLDINA";"MG";1
"2684";"LIBERDADE";"MG";1
"2685";"LIMA DUARTE";"MG";1
"2686";"LIMEIRA DO OESTE";"MG";1
"2687";"LONTRA";"MG";1
"2688";"LUISBURGO";"MG";1
"2689";"LUISLÂNDIA";"MG";1
"2690";"LUMINÁRIAS";"MG";1
"2691";"LUZ";"MG";1
"2692";"MACHACALIS";"MG";1
"2693";"MACHADO";"MG";1
"2694";"MADRE DE DEUS DE MINAS";"MG";1
"2695";"MALACACHETA";"MG";1
"2696";"MAMONAS";"MG";1
"2697";"MANGA";"MG";1
"2698";"MANHUAÇU";"MG";1
"2699";"MANHUMIRIM";"MG";1
"2700";"MANTENA";"MG";1
"2701";"MAR DE ESPANHA";"MG";1
"2702";"MARAVILHAS";"MG";1
"2703";"MARIA DA FÉ";"MG";1
"2704";"MARIANA";"MG";1
"2705";"MARILAC";"MG";1
"2706";"MÁRIO CAMPOS";"MG";1
"2707";"MARIPÁ DE MINAS";"MG";1
"2708";"MARLIÉRIA";"MG";1
"2709";"MARMELÓPOLIS";"MG";1
"2710";"MARTINHO CAMPOS";"MG";1
"2711";"MARTINS SOARES";"MG";1
"2712";"MATA VERDE";"MG";1
"2713";"MATERLÂNDIA";"MG";1
"2714";"MATEUS LEME";"MG";1
"2715";"MATHIAS LOBATO";"MG";1
"2716";"MATIAS BARBOSA";"MG";1
"2717";"MATIAS CARDOSO";"MG";1
"2718";"MATIPÓ";"MG";1
"2719";"MATO VERDE";"MG";1
"2720";"MATOZINHOS";"MG";1
"2721";"MATUTINA";"MG";1
"2722";"MEDEIROS";"MG";1
"2723";"MEDINA";"MG";1
"2724";"MENDES PIMENTEL";"MG";1
"2725";"MERCÊS";"MG";1
"2726";"MESQUITA";"MG";1
"2727";"MINAS NOVAS";"MG";1
"2728";"MINDURI";"MG";1
"2729";"MIRABELA";"MG";1
"2730";"MIRADOURO";"MG";1
"2731";"MIRAÍ";"MG";1
"2732";"MIRAVÂNIA";"MG";1
"2733";"MOEDA";"MG";1
"2734";"MOEMA";"MG";1
"2735";"MONJOLOS";"MG";1
"2736";"MONSENHOR PAULO";"MG";1
"2737";"MONTALVÂNIA";"MG";1
"2738";"MONTE ALEGRE DE MINAS";"MG";1
"2739";"MONTE AZUL";"MG";1
"2740";"MONTE BELO";"MG";1
"2741";"MONTE CARMELO";"MG";1
"2742";"MONTE FORMOSO";"MG";1
"2743";"MONTE SANTO DE MINAS";"MG";1
"2744";"MONTE SIÃO";"MG";1
"2745";"MONTES CLAROS";"MG";1
"2746";"MONTEZUMA";"MG";1
"2747";"MORADA NOVA DE MINAS";"MG";1
"2748";"MORRO DA GARÇA";"MG";1
"2749";"MORRO DO PILAR";"MG";1
"2750";"MUNHOZ";"MG";1
"2751";"MURIAÉ";"MG";1
"2752";"MUTUM";"MG";1
"2753";"MUZAMBINHO";"MG";1
"2754";"NACIP RAYDAN";"MG";1
"2755";"NANUQUE";"MG";1
"2756";"NAQUE";"MG";1
"2757";"NATALÂNDIA";"MG";1
"2758";"NATÉRCIA";"MG";1
"2759";"NAZARENO";"MG";1
"2760";"NEPOMUCENO";"MG";1
"2761";"NINHEIRA";"MG";1
"2762";"NOVA BELÉM";"MG";1
"2763";"NOVA ERA";"MG";1
"2764";"NOVA LIMA";"MG";1
"2765";"NOVA MÓDICA";"MG";1
"2766";"NOVA PONTE";"MG";1
"2767";"NOVA PORTEIRINHA";"MG";1
"2768";"NOVA RESENDE";"MG";1
"2769";"NOVA SERRANA";"MG";1
"2770";"NOVA UNIÃO";"MG";1
"2771";"NOVO CRUZEIRO";"MG";1
"2772";"NOVO ORIENTE DE MINAS";"MG";1
"2773";"NOVORIZONTE";"MG";1
"2774";"OLARIA";"MG";1
"2775";"OLHOS-D'ÁGUA";"MG";1
"2776";"OLÍMPIO NORONHA";"MG";1
"2777";"OLIVEIRA";"MG";1
"2778";"OLIVEIRA FORTES";"MG";1
"2779";"ONÇA DE PITANGUI";"MG";1
"2780";"ORATÓRIOS";"MG";1
"2781";"ORIZÂNIA";"MG";1
"2782";"OURO BRANCO";"MG";1
"2783";"OURO FINO";"MG";1
"2784";"OURO PRETO";"MG";1
"2785";"OURO VERDE DE MINAS";"MG";1
"2786";"PADRE CARVALHO";"MG";1
"2787";"PADRE PARAÍSO";"MG";1
"2788";"PAI PEDRO";"MG";1
"2789";"PAINEIRAS";"MG";1
"2790";"PAINS";"MG";1
"2791";"PAIVA";"MG";1
"2792";"PALMA";"MG";1
"2793";"PALMÓPOLIS";"MG";1
"2794";"PAPAGAIOS";"MG";1
"2795";"PARÁ DE MINAS";"MG";1
"2796";"PARACATU";"MG";1
"2797";"PARAGUAÇU";"MG";1
"2798";"PARAISÓPOLIS";"MG";1
"2799";"PARAOPEBA";"MG";1
"2800";"PASSA QUATRO";"MG";1
"2801";"PASSA TEMPO";"MG";1
"2802";"PASSABÉM";"MG";1
"2803";"PASSA-VINTE";"MG";1
"2804";"PASSOS";"MG";1
"2805";"PATIS";"MG";1
"2806";"PATOS DE MINAS";"MG";1
"2807";"PATROCÍNIO";"MG";1
"2808";"PATROCÍNIO DO MURIAÉ";"MG";1
"2809";"PAULA CÂNDIDO";"MG";1
"2810";"PAULISTAS";"MG";1
"2811";"PAVÃO";"MG";1
"2812";"PEÇANHA";"MG";1
"2813";"PEDRA AZUL";"MG";1
"2814";"PEDRA BONITA";"MG";1
"2815";"PEDRA DO ANTA";"MG";1
"2816";"PEDRA DO INDAIÁ";"MG";1
"2817";"PEDRA DOURADA";"MG";1
"2818";"PEDRALVA";"MG";1
"2819";"PEDRAS DE MARIA DA CRUZ";"MG";1
"2820";"PEDRINÓPOLIS";"MG";1
"2821";"PEDRO LEOPOLDO";"MG";1
"2822";"PEDRO TEIXEIRA";"MG";1
"2823";"PEQUERI";"MG";1
"2824";"PEQUI";"MG";1
"2825";"PERDIGÃO";"MG";1
"2826";"PERDIZES";"MG";1
"2827";"PERDÕES";"MG";1
"2828";"PERIQUITO";"MG";1
"2829";"PESCADOR";"MG";1
"2830";"PIAU";"MG";1
"2831";"PIEDADE DE CARATINGA";"MG";1
"2832";"PIEDADE DE PONTE NOVA";"MG";1
"2833";"PIEDADE DO RIO GRANDE";"MG";1
"2834";"PIEDADE DOS GERAIS";"MG";1
"2835";"PIMENTA";"MG";1
"2836";"PINGO-D'ÁGUA";"MG";1
"2837";"PINTÓPOLIS";"MG";1
"2838";"PIRACEMA";"MG";1
"2839";"PIRAJUBA";"MG";1
"2840";"PIRANGA";"MG";1
"2841";"PIRANGUÇU";"MG";1
"2842";"PIRANGUINHO";"MG";1
"2843";"PIRAPETINGA";"MG";1
"2844";"PIRAPORA";"MG";1
"2845";"PIRAÚBA";"MG";1
"2846";"PITANGUI";"MG";1
"2847";"PIUMHI";"MG";1
"2848";"PLANURA";"MG";1
"2849";"POÇO FUNDO";"MG";1
"2850";"POÇOS DE CALDAS";"MG";1
"2851";"POCRANE";"MG";1
"2852";"POMPÉU";"MG";1
"2853";"PONTE NOVA";"MG";1
"2854";"PONTO CHIQUE";"MG";1
"2855";"PONTO DOS VOLANTES";"MG";1
"2856";"PORTEIRINHA";"MG";1
"2857";"PORTO FIRME";"MG";1
"2858";"POTÉ";"MG";1
"2859";"POUSO ALEGRE";"MG";1
"2860";"POUSO ALTO";"MG";1
"2861";"PRADOS";"MG";1
"2862";"PRATA";"MG";1
"2863";"PRATÁPOLIS";"MG";1
"2864";"PRATINHA";"MG";1
"2865";"PRESIDENTE BERNARDES";"MG";1
"2866";"PRESIDENTE JUSCELINO";"MG";1
"2867";"PRESIDENTE KUBITSCHEK";"MG";1
"2868";"PRESIDENTE OLEGÁRIO";"MG";1
"2869";"PRUDENTE DE MORAIS";"MG";1
"2870";"QUARTEL GERAL";"MG";1
"2871";"QUELUZITO";"MG";1
"2872";"RAPOSOS";"MG";1
"2873";"RAUL SOARES";"MG";1
"2874";"RECREIO";"MG";1
"2875";"REDUTO";"MG";1
"2876";"RESENDE COSTA";"MG";1
"2877";"RESPLENDOR";"MG";1
"2878";"RESSAQUINHA";"MG";1
"2879";"RIACHINHO";"MG";1
"2880";"RIACHO DOS MACHADOS";"MG";1
"2881";"RIBEIRÃO DAS NEVES";"MG";1
"2882";"RIBEIRÃO VERMELHO";"MG";1
"2883";"RIO ACIMA";"MG";1
"2884";"RIO CASCA";"MG";1
"2885";"RIO DO PRADO";"MG";1
"2886";"RIO DOCE";"MG";1
"2887";"RIO ESPERA";"MG";1
"2888";"RIO MANSO";"MG";1
"2889";"RIO NOVO";"MG";1
"2890";"RIO PARANAÍBA";"MG";1
"2891";"RIO PARDO DE MINAS";"MG";1
"2892";"RIO PIRACICABA";"MG";1
"2893";"RIO POMBA";"MG";1
"2894";"RIO PRETO";"MG";1
"2895";"RIO VERMELHO";"MG";1
"2896";"RITÁPOLIS";"MG";1
"2897";"ROCHEDO DE MINAS";"MG";1
"2898";"RODEIRO";"MG";1
"2899";"ROMARIA";"MG";1
"2900";"ROSÁRIO DA LIMEIRA";"MG";1
"2901";"RUBELITA";"MG";1
"2902";"RUBIM";"MG";1
"2903";"SABARÁ";"MG";1
"2904";"SABINÓPOLIS";"MG";1
"2905";"SACRAMENTO";"MG";1
"2906";"SALINAS";"MG";1
"2907";"SALTO DA DIVISA";"MG";1
"2908";"SANTA BÁRBARA";"MG";1
"2909";"SANTA BÁRBARA DO LESTE";"MG";1
"2910";"SANTA BÁRBARA DO MONTE VERDE";"MG";1
"2911";"SANTA BÁRBARA DO TUGÚRIO";"MG";1
"2912";"SANTA CRUZ DE MINAS";"MG";1
"2913";"SANTA CRUZ DE SALINAS";"MG";1
"2914";"SANTA CRUZ DO ESCALVADO";"MG";1
"2915";"SANTA EFIGÊNIA DE MINAS";"MG";1
"2916";"SANTA FÉ DE MINAS";"MG";1
"2917";"SANTA HELENA DE MINAS";"MG";1
"2918";"SANTA JULIANA";"MG";1
"2919";"SANTA LUZIA";"MG";1
"2920";"SANTA MARGARIDA";"MG";1
"2921";"SANTA MARIA DE ITABIRA";"MG";1
"2922";"SANTA MARIA DO SALTO";"MG";1
"2923";"SANTA MARIA DO SUAÇUÍ";"MG";1
"2924";"SANTA RITA DE CALDAS";"MG";1
"2925";"SANTA RITA DE IBITIPOCA";"MG";1
"2926";"SANTA RITA DE JACUTINGA";"MG";1
"2927";"SANTA RITA DE MINAS";"MG";1
"2928";"SANTA RITA DO ITUETO";"MG";1
"2929";"SANTA RITA DO SAPUCAÍ";"MG";1
"2930";"SANTA ROSA DA SERRA";"MG";1
"2931";"SANTA VITÓRIA";"MG";1
"2932";"SANTANA DA VARGEM";"MG";1
"2933";"SANTANA DE CATAGUASES";"MG";1
"2934";"SANTANA DE PIRAPAMA";"MG";1
"2935";"SANTANA DO DESERTO";"MG";1
"2936";"SANTANA DO GARAMBÉU";"MG";1
"2937";"SANTANA DO JACARÉ";"MG";1
"2938";"SANTANA DO MANHUAÇU";"MG";1
"2939";"SANTANA DO PARAÍSO";"MG";1
"2940";"SANTANA DO RIACHO";"MG";1
"2941";"SANTANA DOS MONTES";"MG";1
"2942";"SANTO ANTÔNIO DO AMPARO";"MG";1
"2943";"SANTO ANTÔNIO DO AVENTUREIRO";"MG";1
"2944";"SANTO ANTÔNIO DO GRAMA";"MG";1
"2945";"SANTO ANTÔNIO DO ITAMBÉ";"MG";1
"2946";"SANTO ANTÔNIO DO JACINTO";"MG";1
"2947";"SANTO ANTÔNIO DO MONTE";"MG";1
"2948";"SANTO ANTÔNIO DO RETIRO";"MG";1
"2949";"SANTO ANTÔNIO DO RIO ABAIXO";"MG";1
"2950";"SANTO HIPÓLITO";"MG";1
"2951";"SANTOS DUMONT";"MG";1
"2952";"SÃO BENTO ABADE";"MG";1
"2953";"SÃO BRÁS DO SUAÇUÍ";"MG";1
"2954";"SÃO DOMINGOS DAS DORES";"MG";1
"2955";"SÃO DOMINGOS DO PRATA";"MG";1
"2956";"SÃO FÉLIX DE MINAS";"MG";1
"2957";"SÃO FRANCISCO";"MG";1
"2958";"SÃO FRANCISCO DE PAULA";"MG";1
"2959";"SÃO FRANCISCO DE SALES";"MG";1
"2960";"SÃO FRANCISCO DO GLÓRIA";"MG";1
"2961";"SÃO GERALDO";"MG";1
"2962";"SÃO GERALDO DA PIEDADE";"MG";1
"2963";"SÃO GERALDO DO BAIXIO";"MG";1
"2964";"SÃO GONÇALO DO ABAETÉ";"MG";1
"2965";"SÃO GONÇALO DO PARÁ";"MG";1
"2966";"SÃO GONÇALO DO RIO ABAIXO";"MG";1
"2967";"SÃO GONÇALO DO RIO PRETO";"MG";1
"2968";"SÃO GONÇALO DO SAPUCAÍ";"MG";1
"2969";"SÃO GOTARDO";"MG";1
"2970";"SÃO JOÃO BATISTA DO GLÓRIA";"MG";1
"2971";"SÃO JOÃO DA LAGOA";"MG";1
"2972";"SÃO JOÃO DA MATA";"MG";1
"2973";"SÃO JOÃO DA PONTE";"MG";1
"2974";"SÃO JOÃO DAS MISSÕES";"MG";1
"2975";"SÃO JOÃO DEL REI";"MG";1
"2976";"SÃO JOÃO DO MANHUAÇU";"MG";1
"2977";"SÃO JOÃO DO MANTENINHA";"MG";1
"2978";"SÃO JOÃO DO ORIENTE";"MG";1
"2979";"SÃO JOÃO DO PACUÍ";"MG";1
"2980";"SÃO JOÃO DO PARAÍSO";"MG";1
"2981";"SÃO JOÃO EVANGELISTA";"MG";1
"2982";"SÃO JOÃO NEPOMUCENO";"MG";1
"2983";"SÃO JOAQUIM DE BICAS";"MG";1
"2984";"SÃO JOSÉ DA BARRA";"MG";1
"2985";"SÃO JOSÉ DA LAPA";"MG";1
"2986";"SÃO JOSÉ DA SAFIRA";"MG";1
"2987";"SÃO JOSÉ DA VARGINHA";"MG";1
"2988";"SÃO JOSÉ DO ALEGRE";"MG";1
"2989";"SÃO JOSÉ DO DIVINO";"MG";1
"2990";"SÃO JOSÉ DO GOIABAL";"MG";1
"2991";"SÃO JOSÉ DO JACURI";"MG";1
"2992";"SÃO JOSÉ DO MANTIMENTO";"MG";1
"2993";"SÃO LOURENÇO";"MG";1
"2994";"SÃO MIGUEL DO ANTA";"MG";1
"2995";"SÃO PEDRO DA UNIÃO";"MG";1
"2996";"SÃO PEDRO DO SUAÇUÍ";"MG";1
"2997";"SÃO PEDRO DOS FERROS";"MG";1
"2998";"SÃO ROMÃO";"MG";1
"2999";"SÃO ROQUE DE MINAS";"MG";1
"3000";"SÃO SEBASTIÃO DA BELA VISTA";"MG";1
"3001";"SÃO SEBASTIÃO DA VARGEM ALEGRE";"MG";1
"3002";"SÃO SEBASTIÃO DO ANTA";"MG";1
"3003";"SÃO SEBASTIÃO DO MARANHÃO";"MG";1
"3004";"SÃO SEBASTIÃO DO OESTE";"MG";1
"3005";"SÃO SEBASTIÃO DO PARAÍSO";"MG";1
"3006";"SÃO SEBASTIÃO DO RIO PRETO";"MG";1
"3007";"SÃO SEBASTIÃO DO RIO VERDE";"MG";1
"3008";"SÃO THOMÉ DAS LETRAS";"MG";1
"3009";"SÃO TIAGO";"MG";1
"3010";"SÃO TOMÁS DE AQUINO";"MG";1
"3011";"SÃO VICENTE DE MINAS";"MG";1
"3012";"SAPUCAÍ-MIRIM";"MG";1
"3013";"SARDOÁ";"MG";1
"3014";"SARZEDO";"MG";1
"3015";"SEM-PEIXE";"MG";1
"3016";"SENADOR AMARAL";"MG";1
"3017";"SENADOR CORTES";"MG";1
"3018";"SENADOR FIRMINO";"MG";1
"3019";"SENADOR JOSÉ BENTO";"MG";1
"3020";"SENADOR MODESTINO GONÇALVES";"MG";1
"3021";"SENHORA DE OLIVEIRA";"MG";1
"3022";"SENHORA DO PORTO";"MG";1
"3023";"SENHORA DOS REMÉDIOS";"MG";1
"3024";"SERICITA";"MG";1
"3025";"SERITINGA";"MG";1
"3026";"SERRA AZUL DE MINAS";"MG";1
"3027";"SERRA DA SAUDADE";"MG";1
"3028";"SERRA DO SALITRE";"MG";1
"3029";"SERRA DOS AIMORÉS";"MG";1
"3030";"SERRANIA";"MG";1
"3031";"SERRANÓPOLIS DE MINAS";"MG";1
"3032";"SERRANOS";"MG";1
"3033";"SERRO";"MG";1
"3034";"SETE LAGOAS";"MG";1
"3035";"SETUBINHA";"MG";1
"3036";"SILVEIRÂNIA";"MG";1
"3037";"SILVIANÓPOLIS";"MG";1
"3038";"SIMÃO PEREIRA";"MG";1
"3039";"SIMONÉSIA";"MG";1
"3040";"SOBRÁLIA";"MG";1
"3041";"SOLEDADE DE MINAS";"MG";1
"3042";"TABULEIRO";"MG";1
"3043";"TAIOBEIRAS";"MG";1
"3044";"TAPARUBA";"MG";1
"3045";"TAPIRA";"MG";1
"3046";"TAPIRAÍ";"MG";1
"3047";"TAQUARAÇU DE MINAS";"MG";1
"3048";"TARUMIRIM";"MG";1
"3049";"TEIXEIRAS";"MG";1
"3050";"TEÓFILO OTONI";"MG";1
"3051";"TIMÓTEO";"MG";1
"3052";"TIRADENTES";"MG";1
"3053";"TIROS";"MG";1
"3054";"TOCANTINS";"MG";1
"3055";"TOCOS DO MOJI";"MG";1
"3056";"TOLEDO";"MG";1
"3057";"TOMBOS";"MG";1
"3058";"TRÊS CORAÇÕES";"MG";1
"3059";"TRÊS MARIAS";"MG";1
"3060";"TRÊS PONTAS";"MG";1
"3061";"TUMIRITINGA";"MG";1
"3062";"TUPACIGUARA";"MG";1
"3063";"TURMALINA";"MG";1
"3064";"TURVOLÂNDIA";"MG";1
"3065";"UBÁ";"MG";1
"3066";"UBAÍ";"MG";1
"3067";"UBAPORANGA";"MG";1
"3068";"UBERABA";"MG";1
"3069";"UBERLÂNDIA";"MG";1
"3070";"UMBURATIBA";"MG";1
"3071";"UNAÍ";"MG";1
"3072";"UNIÃO DE MINAS";"MG";1
"3073";"URUANA DE MINAS";"MG";1
"3074";"URUCÂNIA";"MG";1
"3075";"URUCUIA";"MG";1
"3076";"VARGEM ALEGRE";"MG";1
"3077";"VARGEM BONITA";"MG";1
"3078";"VARGEM GRANDE DO RIO PARDO";"MG";1
"3079";"VARGINHA";"MG";1
"3080";"VARJÃO DE MINAS";"MG";1
"3081";"VÁRZEA DA PALMA";"MG";1
"3082";"VARZELÂNDIA";"MG";1
"3083";"VAZANTE";"MG";1
"3084";"VERDELÂNDIA";"MG";1
"3085";"VEREDINHA";"MG";1
"3086";"VERÍSSIMO";"MG";1
"3087";"VERMELHO NOVO";"MG";1
"3088";"VESPASIANO";"MG";1
"3089";"VIÇOSA";"MG";1
"3090";"VIEIRAS";"MG";1
"3091";"VIRGEM DA LAPA";"MG";1
"3092";"VIRGÍNIA";"MG";1
"3093";"VIRGINÓPOLIS";"MG";1
"3094";"VIRGOLÂNDIA";"MG";1
"3095";"VISCONDE DO RIO BRANCO";"MG";1
"3096";"VOLTA GRANDE";"MG";1
"3097";"WENCESLAU BRAZ";"MG";1
"3098";"AFONSO CLÁUDIO";"ES";1
"3099";"ÁGUA DOCE DO NORTE";"ES";1
"3100";"ÁGUIA BRANCA";"ES";1
"3101";"ALEGRE";"ES";1
"3102";"ALFREDO CHAVES";"ES";1
"3103";"ALTO RIO NOVO";"ES";1
"3104";"ANCHIETA";"ES";1
"3105";"APIACÁ";"ES";1
"3106";"ARACRUZ";"ES";1
"3107";"ATILIO VIVACQUA";"ES";1
"3108";"BAIXO GUANDU";"ES";1
"3109";"BARRA DE SÃO FRANCISCO";"ES";1
"3110";"BOA ESPERANÇA";"ES";1
"3111";"BOM JESUS DO NORTE";"ES";1
"3112";"BREJETUBA";"ES";1
"3113";"CACHOEIRO DE ITAPEMIRIM";"ES";1
"3114";"CARIACICA";"ES";1
"3115";"CASTELO";"ES";1
"3116";"COLATINA";"ES";1
"3117";"CONCEIÇÃO DA BARRA";"ES";1
"3118";"CONCEIÇÃO DO CASTELO";"ES";1
"3119";"DIVINO DE SÃO LOURENÇO";"ES";1
"3120";"DOMINGOS MARTINS";"ES";1
"3121";"DORES DO RIO PRETO";"ES";1
"3122";"ECOPORANGA";"ES";1
"3123";"FUNDÃO";"ES";1
"3124";"GOVERNADOR LINDENBERG";"ES";1
"3125";"GUAÇUÍ";"ES";1
"3126";"GUARAPARI";"ES";1
"3127";"IBATIBA";"ES";1
"3128";"IBIRAÇU";"ES";1
"3129";"IBITIRAMA";"ES";1
"3130";"ICONHA";"ES";1
"3131";"IRUPI";"ES";1
"3132";"ITAGUAÇU";"ES";1
"3133";"ITAPEMIRIM";"ES";1
"3134";"ITARANA";"ES";1
"3135";"IÚNA";"ES";1
"3136";"JAGUARÉ";"ES";1
"3137";"JERÔNIMO MONTEIRO";"ES";1
"3138";"JOÃO NEIVA";"ES";1
"3139";"LARANJA DA TERRA";"ES";1
"3140";"LINHARES";"ES";1
"3141";"MANTENÓPOLIS";"ES";1
"3142";"MARATAÍZES";"ES";1
"3143";"MARECHAL FLORIANO";"ES";1
"3144";"MARILÂNDIA";"ES";1
"3145";"MIMOSO DO SUL";"ES";1
"3146";"MONTANHA";"ES";1
"3147";"MUCURICI";"ES";1
"3148";"MUNIZ FREIRE";"ES";1
"3149";"MUQUI";"ES";1
"3150";"NOVA VENÉCIA";"ES";1
"3151";"PANCAS";"ES";1
"3152";"PEDRO CANÁRIO";"ES";1
"3153";"PINHEIROS";"ES";1
"3154";"PIÚMA";"ES";1
"3155";"PONTO BELO";"ES";1
"3156";"PRESIDENTE KENNEDY";"ES";1
"3157";"RIO BANANAL";"ES";1
"3158";"RIO NOVO DO SUL";"ES";1
"3159";"SANTA LEOPOLDINA";"ES";1
"3160";"SANTA MARIA DE JETIBÁ";"ES";1
"3161";"SANTA TERESA";"ES";1
"3162";"SÃO DOMINGOS DO NORTE";"ES";1
"3163";"SÃO GABRIEL DA PALHA";"ES";1
"3164";"SÃO JOSÉ DO CALÇADO";"ES";1
"3165";"SÃO MATEUS";"ES";1
"3166";"SÃO ROQUE DO CANAÃ";"ES";1
"3167";"SERRA";"ES";1
"3168";"SOORETAMA";"ES";1
"3169";"VARGEM ALTA";"ES";1
"3170";"VENDA NOVA DO IMIGRANTE";"ES";1
"3171";"VIANA";"ES";1
"3172";"VILA PAVÃO";"ES";1
"3173";"VILA VALÉRIO";"ES";1
"3174";"VILA VELHA";"ES";1
"3175";"VITÓRIA";"ES";1
"3176";"ANGRA DOS REIS";"RJ";1
"3177";"APERIBÉ";"RJ";1
"3178";"ARARUAMA";"RJ";1
"3179";"AREAL";"RJ";1
"3180";"ARMAÇÃO DOS BÚZIOS";"RJ";1
"3181";"ARRAIAL DO CABO";"RJ";1
"3182";"BARRA DO PIRAÍ";"RJ";1
"3183";"BARRA MANSA";"RJ";1
"3184";"BELFORD ROXO";"RJ";1
"3185";"BOM JARDIM";"RJ";1
"3186";"BOM JESUS DO ITABAPOANA";"RJ";1
"3187";"CABO FRIO";"RJ";1
"3188";"CACHOEIRAS DE MACACU";"RJ";1
"3189";"CAMBUCI";"RJ";1
"3190";"CAMPOS DOS GOYTACAZES";"RJ";1
"3191";"CANTAGALO";"RJ";1
"3192";"CARAPEBUS";"RJ";1
"3193";"CARDOSO MOREIRA";"RJ";1
"3194";"CARMO";"RJ";1
"3195";"CASIMIRO DE ABREU";"RJ";1
"3196";"COMENDADOR LEVY GASPARIAN";"RJ";1
"3197";"CONCEIÇÃO DE MACABU";"RJ";1
"3198";"CORDEIRO";"RJ";1
"3199";"DUAS BARRAS";"RJ";1
"3200";"DUQUE DE CAXIAS";"RJ";1
"3201";"ENGENHEIRO PAULO DE FRONTIN";"RJ";1
"3202";"GUAPIMIRIM";"RJ";1
"3203";"IGUABA GRANDE";"RJ";1
"3204";"ITABORAÍ";"RJ";1
"3205";"ITAGUAÍ";"RJ";1
"3206";"ITALVA";"RJ";1
"3207";"ITAOCARA";"RJ";1
"3208";"ITAPERUNA";"RJ";1
"3209";"ITATIAIA";"RJ";1
"3210";"JAPERI";"RJ";1
"3211";"LAJE DO MURIAÉ";"RJ";1
"3212";"MACAÉ";"RJ";1
"3213";"MACUCO";"RJ";1
